Name,Address,Locality,Region,Activities,yaxis,xaxis,phone,website
EVROMORIAKI A.E.;Athinon - Korinthou Old National Road;Agioi Theodoroi;Corinthia;--Allergy test--Blood tests--Check up--Mammographies;23.100191475927787;37.917683921339155;tel:+302741069307;
IRODOTOS;148 Irodotou Avenue & 147 Dimokratias Street;Nea Alikarnassos;Heraklion;--Allergy test--Biochemical--Blood tests--Body composition;25.158856554869;35.33783447892149;tel:+302810240100;http://www.irodotosmed.gr/
APOLLONIO DIAGNOSTIKO KENTRO YPERICHON;7 Mousourou Markou Street;Heraklion;Heraklion;--Bone density measurement--Ultrasounds;25.131839212171013;35.33596261295535;tel:+302810300189;https://www.apolonion.com/
DROUGKAS CHATZIPANAGIOTOU IDIOTIKO DIAGNOSTIKO ERGASTIRIO IATRIKI O.E.;37 Aeroporou Rodokanaki Street;Chios;Chios;--Antibiogram--Blood tests--Coronavirus test (Molecular)--Cultivation;26.136562924123353;38.35494373279335;tel:+302271080750;
GENOME ILLUSTRATION - DIAGNOSTIKO ERGASTIRIO GENETIKIS & MORIAKIS VIOLOGIAS;Ernest Bevin Street & 40 Kanada Street;Rhodes;Dodecanese;--Infertility & Miscarriage Tests--Prenatal Checkup & Counseling--Diseases & Cancer Indicators Screening--Molecular Infections Control--Amniocentesis and karyotype--Coronavirus test (Molecular)--Examinations for hepatitis B, C--Molecular tests;28.233314777711698;36.43834826168972;tel:+302241062315;
IASSIS MEDICAL;;Laganas;Zakynthos;--Antibiogram--Biochemical--Blood tests--Check up;;;tel:+302695051095;http://www.iassismedical.gr/
KENTRO AXONIKIS TOMOGRAFIAS - OSTEOPOROSIS DIAGNOSI AE;37 Vassani Panteli Street;Volos;Magnesia;--Magnetic resonance imaging;22.940604561453227;39.36508353091431;tel:+302421023338;
KARYO;Leoforos Mesogeion 73 & Ilidos 35;Athens;Attica;--Genetic Predisposition to Cancer--Noninvasive Prenatal Testing (NIPT)--Karyotype, Cytogenetics--Blood tests--Check up--Coronavirus test (Molecular)--Exam packages;23.76734046890308;37.98847247794274;tel:+302106410054;http://www.karyo.gr/
VITAE;127 Kafkasou Street;Athens;Attica;--Cardiac examination--Coronavirus test (Molecular)--Immunological--Measurement of vitamins;23.748381838064432;38.00444025402314;tel:+302108613331;http://vitae.gr/
VIODIAGNOSTIKI PEIRAIA;4 Iroon Polytechneiou Avenue;Piraeus;Attica;--Biochemical--Cardiac examination--CT scans--Magnetic resonance imaging;23.648951234692003;37.945358604370355;tel:+302104222335;http://www.biodiagnostics.gr/
VIODIAGNOSTIKI ATHINAS;146 Michalakopoulou Andrea Street;Athens;Attica;--Biochemical--Bone density measurement--Cardiac examination--Cultivation;23.761790622118692;37.98263004990103;tel:+302107774000;http://www.biodiagnostics.gr/
KITRINOS STAVROS;144 Patron Avenue;Corinth;Corinthia;--;22.912051752336062;37.93413822464297;tel:+306943534333;
ADAMIDOU - MYLONA MARIA - A' DIAGNOSI;8 Temponera Street;Zante;Zakynthos;--Biochemical analyzer--Coronavirus test (Molecular)--Cultivation--Microbiological;20.89876896445675;37.775891560133566;tel:+302695042522;
DOCTORS HOSPITAL;26 Kefallinias Street & 28 Oktovriou Street (Patision Street);Athens;Attica;--;23.735473699138915;37.99886002635149;tel:+302108807000;
KAFTANTZI A. I.K.E.;3 Prigkipa Christoforou Street;Serres;Serres;--;23.549371809012595;41.09184323135332;tel:+302321052200;
MAGNITIKI AXONIKI TOMOGRAFIA - KENTRO MASTOU ISTHMOU;;Isthmia;Corinthia;--Allergy test--Amniocentesis and karyotype--Biochemical--Blood tests;;;tel:+302741071234;https://www.matp.gr/
INTERGENETICS HELLAS S.A.;120 Vasilissis Sofias Avenue;Athens;Attica;--;23.760847291785986;37.98558435420402;tel:+302107705010;
POLYIATREIO - AKESO;3 Kyriakidi Stilponos Street;Komotini;Rodopi;--;25.401849102575703;41.116777157454514;tel:+302531025211;
KNOSSOS DIAGNOSI - LOULAKIS EMMANOUIL;122-124 Irodotou Avenue;Nea Alikarnassos;Heraklion;--Bone density measurement--Mammographies--Triplex--X-Rays;25.158238260185644;35.3392289143301;tel:+302810222210;
IATRIKI PERITHALPSI A.E.;Neos Marmaras, 63081;Neos Marmaras;Halkidiki;--;23.78299195187617;40.094921302061586;tel:+302375072585;
IATRIKO KENTRO PERISTERIOU - NEVROLOGIKO TMIMA;60 Ethnarchi Makariou Street;Peristeri;Attica;--Blood tests;23.700868295988045;38.00540152900707;tel:+302105799012;
IASO - DIAGNOSTIKO - THERAPEFTIKO - PATHOLOGOANATOMIKO TMIMA;37-39 Kifisias Avenue;Marousi;Attica;--Blood tests--Mammographies;23.79577459787336;38.03426536512079;tel:+302106185218;
DIAGNOSTIKO KALAMARIAS DIMOKRITOS;32 Adrianoupoleos Street;Kalamaria;Thessaloniki;--;22.957690430543963;40.58463121219066;tel:+302310440369;
SIKALIDOU NIOPI;;Kilkis;Kilkis;--;;;tel:+302341064915;
MEDICON HELLAS A.E.;3 Melitonos Street;Gerakas;Attica;--Biochemical--Blood tests--Check up--Immunological;23.86184334295652;38.0282328540345;tel:+302106606060;
MORFI AE;164 Kifisias Avenue;Neo Psychiko;Attica;--;23.775875971067997;38.00525294029453;tel:+302106729900;
PAPATZANAKI - MATHIOULAKI MARIA & SIA IATRIKI OE;58 Sfakion Street;Chania;Chania;--;24.02376243565288;35.51091847255156;tel:+302821053122;
AGIOS PANTELEIMONAS;1st KM Agiou Nikolaou - Ierapetras Road;Ierapetra;Lassithi;--;25.745071885190203;35.01485427738368;tel:+302842503090;
IASO - DIAGNOSTIKO - THERAPEFTIKO - ENDOKRINOLOGIKO - DIAVITOLOGIKO - TMIMA OSTEOPOROSIS;37-39 Kifisias Avenue;Marousi;Attica;--;23.79577459787336;38.03426536512079;tel:+302106185229;
SYGCHRONI DIAGNOSI;2 Katraki Vasos Square;Glyfada;Attica;--CT scans--Doppler--Magnetic resonance imaging--Nuchal translucency;23.747156387571668;37.86352037404535;tel:+302108983350;
IATRIKI DIAGNOSI PERAMATOS;67 Eirinis Avenue;Perama;Attica;--Cardiac examination--Doppler--Mammographies--Urine tests;23.56466362923552;37.96424731034032;tel:+302104020056;
VIOKLINIKI THESSALONIKIS - LOGISTIRIO ASTHENON;86 Mitropoleos Street;Thessaloniki;Thessaloniki;--;22.947101509292388;40.629172573768145;tel:+302310372874;
IASO - DIAGNOSTIKO - THERAPEFTIKO - TMIMA KATH EXIN APOVOLON;37-39 Kifisias Avenue;Marousi;Attica;--Mammographies;23.79577459787336;38.03426536512079;tel:+302106184060;
SAVVIDOU ELENI I. GKREKO;23 Venizelou Eleftheriou Street;Sidirokastro;Serres;--;23.392818076181097;41.236853576390885;tel:+302323025270;
GONIANAKIS I. MICHAIL.;66 Thenon Street;Heraklion;Heraklion;--;25.12590391207164;35.33325002385848;tel:+302810344309;
LAZARI CH PANAGIOTA;46 Agiou Konstantinou Street;Megalopoli;Arcadia;--;22.13974836753507;37.39725979113891;tel:+302791023301;
MAGNITIKI AXONIKI TOMOGRAFIA - KENTRO MASTOU ISTHMOU;;Isthmia;Corinthia;--Allergy test--Amniocentesis and karyotype--Biochemical--Blood tests;;;tel:+302741071234;https://www.matp.gr/
DIAGNOSTIKO KENTRO LARISAS AE;Palama 10;Larissa;Larissa;--Check up--Hormonal--Microbiological--Urine tests;22.42022180728677;39.6383349537742;tel:+302410579800;
KASTALIA;6 Ita Street;Elliniko;Attica;--;23.73282640399765;37.880748681835726;tel:+302108980633;
KARDIOLOGIKO ATHINON A.E.;330 Kifisias Avenue;Chalandri;Attica;--Scintigraphy;23.790050995562083;38.02742358708723;tel:+302106855951;
DEIKTIS YGEIAS EPE;39 Mithymnis Street;Athens;Attica;--Blood tests--Coronavirus test (Molecular)--Mammographies--Triplex;23.73356040119454;38.00196513435149;tel:+302108665500;
DIAGNOSI - PEIRAIAS;85 Miaouli Andrea Coast;Piraeus;Attica;--;23.638124177750793;37.93677256079453;tel:+302104291292;
NEOSCREEN;1-3 Voreiou Ipeirou Street;Vrilissia;Attica;--Coronavirus test (Molecular)--Prenatal control;23.840051320103413;38.04687972930413;tel:+302111826130;
MED HALL;;Kontokali;Corfu;--;;;tel:+302661770265;
LAMPROU SPYROS;118B Kifisias Avenue;Athens;Attica;--;23.7678444614018;37.99477345620207;tel:+306944726908;
KONSTANTINOU ANDREAS N.;36 Sfakion Street;Chania;Chania;--;24.02271502923959;35.5117031229563;tel:+302821055275;
DNA BIOLAB;4 Alexiou Ellis Street;Heraklion;Heraklion;--;25.113587232501;35.33853047402456;tel:+302810323034;
IASO - PLIROFORIES - LOGISTIRIO ASTHENON;37-39 Kifisias Avenue;Marousi;Attica;--Mammographies;23.79577459787336;38.03426536512079;tel:+302106184105;
PSIFIAKO DIAGNOSTIKO KENTRO MESSINIS;Dimarchou Koutsika Street & Ypsilanti Alexandrou Street;Messini;Messinia;--;22.00909108069195;37.04766943646797;tel:+302722023828;
VIOANALYSI - PAPPADA E. & SIA O.E.;3 Panos Street;Larissa;Larissa;--Blood tests--Coronavirus test (Molecular)--Molecular tests--Test antibodies coronavirus;22.416700151466646;39.63895371276093;tel:+302410532696;
ELLINIKO KRANIOPROSOPIKO KENTRO;296 Kifisias Avenue;Chalandri;Attica;--Biochemical--Blood tests--Neurological examinations--Ophthalmological examinations;23.789690116256015;38.022132427076194;tel:+302107239510;
VIOIATRIKI;119 Olympiados Street;Thessaloniki;Thessaloniki;--;22.95349551056482;40.63768068357553;tel:+302310459660;
PARISIS - EUROMEDICA SERRON;10 Ethnikis Antistaseos Street;Serres;Serres;--;23.551884994335296;41.09171791247263;tel:+302321022576;
TZARTOS - NEVRODIAGNOSTIKI;3 Eslin Konstantinou Street;Athens;Attica;--Blood tests;23.760227440456823;37.987097252374426;tel:+302106411060;
EVINOR;Gianouzi & Irakleitou;Agrinio;Etoloakarnania;--CT scanner--Blood tests--Digital mammography--Triplex;21.409612618333824;38.623570608564;tel:+302641069800;
ARGYRIOU - MOUCHASIRIS;42 Epameinonda Street;Kallithea;Attica;--;23.689420550717657;37.94329125630894;tel:+302109483334;
NOSOKOMEIO ERRIKOS NTYNAN - PATHOLOGIKOS TOMEAS - ENDOKRINOLOGIKO TMIMA - GRAMMATEIA;107 Mesogeion Avenue;Athens;Attica;--;23.77010256292431;37.99013627405831;tel:+302106972150;
MAGNITIKI AXONIKI TOMOGRAFIA - KENTRO MASTOU ISTHMOU;;Isthmia;Corinthia;--Allergy test--Amniocentesis and karyotype--Biochemical--Blood tests;;;tel:+302741071234;https://www.matp.gr/
VIOPROLIPSIS - KEFALLONITI VASILIKI;11 Stavrou Perikli Street;Athens;Attica;--Blood tests--Gynecological--Immunological--Test antibodies coronavirus;23.768722806775383;37.997956720268164;tel:+302106912191;
EUROMEDICA;225-227 Kifisias Avenue;Kifisia;Attica;--Check up--Gynecological--Microbiological;23.81300716912308;38.07781663943977;tel:+302106127644;
VLEMMA OFTHALMOLOGIKO KENTRO;91 Dimokratias Avenue;Neo Psychiko;Attica;--;23.786195220218058;38.00154985190341;tel:+302108210808;
KYTTARO KAI ISTOS;23 Filopoimenos Street;Patra;Achaea;--;21.73242687863833;38.245272566621075;tel:+302610222160;
KLINIKI LEFKOS STAVROS ATHINON A.E. - PLIROFORIES & RANTEVOU;Papadiamantopoulou Ioanni Street 16 & Sisini Georgiou Street 1;Athens;Attica;--;23.75430045566979;37.978450699656825;tel:+302107256978;
TSAKOS SPYRIDON CHR.;10-12 Megarovou Street;Florina;Florina;--;21.40896561971223;40.77949686188705;tel:+302385045031;
DIAGNOSTIKA KENTRA YGIEIA PETANI;4 Sampsountos Street;Agios Dimitrios;Attica;--;23.72406789521752;37.92408091582644;tel:+302109824020;
NEVRODIAGNOSI;63A Katechaki Georgiou Street;Athens;Attica;--;23.771073954457542;37.99637505975652;tel:+302106980811;
AGIA AIKATERINI A.E.;;Exohi;Thessaloniki;--;;;tel:+302310357337;
PSYCHIATRIKI KLINIKI KONTOGOUNI ZISI & SIA O.E.;31 Vermiou Street;Kozani;Kozani;--;21.79960103870094;40.30018730762888;tel:+302461035146;
IASO - DIAGNOSTIKO - EIDIKES MONADES - MONADA ENTATIKIS NOSILEIAS;37-39 Kifisias Avenue;Marousi;Attica;--Mammographies;23.79577459787336;38.03426536512079;tel:+302106184259;
CHECK UP ATHINON;6A Kontou Konstantinou Street;Athens;Attica;--;23.735910050187332;38.013750189697966;tel:+302102231021;
NTOUNIS N. IOANNIS;149 Kanakari Street;Patra;Achaea;--;21.73587654184344;38.245303154028704;tel:+302610624157;
MEDICS S.A.;54 Egnatia Street;Thessaloniki;Thessaloniki;--;22.941500636838285;40.63717498417652;tel:+302310244512;
AIMODIAGNOSI MED;29-31 Karaiskaki Georgiou Street;Afidnes (or Kiourka);Attica;--;23.835696274409344;38.20530713243729;tel:+302295053100;
MICROBIOMEDICA OE - IDE;6 Chrysostomou Smyrnis Avenue & Mantika Christou Street;Rafina;Attica;--;24.01104834626117;38.016425587136695;tel:+302294023771;
CHANIA RADIOLOGY CONSULTANTS;;Platanias;Chania;--;;;tel:+302821068877;
VIOKLINIKI THESSALONIKIS - IATROI;86 Mitropoleos Street;Thessaloniki;Thessaloniki;--;22.947101509292388;40.629172573768145;tel:+302310372760;
2o DIMOTIKO IATREIO ATHINON - NEOS KOSMOS;Smith Freiderikou Street & Fanosthenous Street;Athens;Attica;--;23.723518669951428;37.95831971181096;tel:+302109239865;
IATRIKA DIAGNOSTIKA ERGASTIRIA EPE;27 Skoufa Nikolaou Street;Athens;Attica;--;23.739486250060573;37.97857204382877;tel:+302103609363;
MAGNITIKI AXONIKI TOMOGRAFIA - KENTRO MASTOU ISTHMOU;;Isthmia;Corinthia;--Allergy test--Amniocentesis and karyotype--Biochemical--Blood tests;;;tel:+302741071234;https://www.matp.gr/
KOSMOIATRIKI;165 Amfiaraou Street;Athens;Attica;--Blood tests;23.713010806327805;38.00244854221841;tel:+302105157982;
IASO - DIAGNOSTIKO - THERAPEFTIKO - TMIMA KOLPOSKOPISEON;37-39 Kifisias Avenue;Marousi;Attica;--Mammographies;23.79577459787336;38.03426536512079;tel:+302106184053;
KENTRO IMERAS IASIS;73 Krimaias Street;Glyfada;Attica;--Blood tests;23.77251849971072;37.89730784416086;tel:+302109608020;
PLATON IATRIKI AE;14 Sofouli Themistokli Street;Thessaloniki;Thessaloniki;--Blood tests--CT scans--Magnetic resonance imaging--Mammographies;22.954322903158417;40.59600564431906;tel:+302310425901;
PETRIDOU MARINA;19 Ethnikis Antistaseos Street;Serres;Serres;--;23.552906018771022;41.092154262179925;tel:+302321058565;
EVINOR A.E;Mina Zotou;Neohori;Etoloakarnania;--;21.274469334797306;38.408670472169106;tel:+302632093522;
KARYO;72 Ethnikis Antistaseos Street;Kalamaria;Thessaloniki;--;22.959980212639813;40.58937235365284;tel:+302310232200;
NEA PENTELI TZERANI E.;1 Pentelis Avenue;Nea Penteli;Attica;--;23.85081041197928;38.05236462699642;tel:+302108044332;
SOMARAKIS EMMANOUIL K.;57 Marathonos Avenue;Nea Makri;Attica;--;23.980192128654416;38.079982570044464;tel:+302294098216;
DIAGNOSTIKI;141 Trikoupi Charilaou Street;Nea Erythrea;Attica;--;23.813824350682083;38.088290712528035;tel:+302106253949;
MORAITIKA MEDICAL CARE;;Moraitika;Corfu;--;;;tel:+302661075203;
PROLIPSI & YGEIA AE;37-39 Dimokratias Avenue;Keratsini;Attica;--Blood tests--Cardiac examination--Hormonal--X-Rays;23.624769560452698;37.958073256947856;tel:+302104082647;
THOMOPOULOU A & SIA OE;;Kavos;Corfu;--;;;tel:+302662061494;
CORFUMEDICA;Kassiopi;Skripero;Corfu;--;19.773903877204074;39.700393898279366;tel:+302663081661;
VIOERGASTIRIAKI;273 Korinthou Avenue;Patra;Achaea;--;21.736438444599415;38.24671067418746;tel:+302610277015;
DIAGNOSTIKO KAI THERAPEFTIKO KENTRO ATHINON YGEIA AE - TMIMA MARKETING;4 Erythrou Stavrou Street & Kifisias Avenue;Marousi;Attica;--;23.789228460193563;38.028179190599694;tel:+302106867021;
HEALTH SPOT - PERISTERI;1 Sarantaporou Street & Tsaldari Panagi Avenue;Peristeri;Attica;--;23.693276151879406;38.01504370408038;tel:+302128086200;
KOPANAKIS KONSTANTINOS G.;Plateia Eleftheriou Venizelou;Ierapetra;Lassithi;--;25.738827092765828;35.00820899425994;tel:+302842089178;
PANOPOULOS TH. AE;280 Dimokratias Avenue;Acharnes;Attica;--;23.73056045352385;38.05604403216853;tel:+302102387728;
REA MAIEFTIKI GYNAIKOLOGIKI KLINIKI - MONADA ENTATIKIS NOSILEIAS NEOGNON;Leoforos Syggrou Andrea 383 kai Pentelis 17;Paleo Faliro;Attica;--Bone density measurement--CT scans--Magnetic resonance imaging--Mammographies;23.697088880703408;37.941121108154384;tel:+302109495132;
GASTRENTEROLOGIKI MONADA ATHINAS;44 Kifisias Avenue;Athens;Attica;--Gastroscopy--Colonoscopy--Removal of Polyps (Polypectomy)--Treatment of Complex Diseases--Digestive oncology--Endoscopic gastroenterology--Acid reflux--Acute gastritis;23.764388659343773;37.98919664349877;tel:+302107774445;https://www.gastro-athens.gr/
GASTROHEP - ANAGNOSTOPOULOS GEORGIOS;1 Mouson Street;Psychiko;Attica;--Ulcerative colitis,Barrettís esophagus--Colonoscopy, Crohnís disease treatment--Colorectal polyps, Acid reflux--Helicobacter pylori, Dyspepsia--Endoscopic gastroenterology--Blood in the stool--Change in evacuation--Gastrointestinal haemorrhage;23.764529727741046;38.002067266845614;tel:+306937106139;http://www.advanced-endoscopy.gr/
FIRST AID AMBULANCE;5 Salaminos Street;Peristeri;Attica;--Hospital services--Mobile response units--Transport of patients 24 hrs a day--Coverage throughout Greece, Events--Response to emergency--Response to non-incidents--Transfer of patients--Transportation for scheduled medical appointments;23.698551476172398;38.00928914899344;tel:+302105556333;http://www.firstaidambulance.gr/
